route,nq,pax_min,pax_pre,fare_pre,dl_q,nw_q,both_q,legacy_q,dl_any,nw_any,direct,distance,dl_direct,nw_direct,unknown_pax,group,eligible,direct_overlap,original_treated
BUR-EUG,4,187,209.5,196.40671398529457,0,0,0,0,1,0,0.0,734.0,0,0,0,other,True,False,False
BUR-EVV,2,2,2.0,472.0,0,0,0,0,0,0,0.0,1735.0,0,0,0,other,False,False,False
BUR-EWR,4,69,79.0,319.9372422092764,0,0,0,4,12,0,0.0,2442.0,0,0,0,other,False,False,False
BUR-FAI,4,19,23.0,430.0678342444454,0,0,0,4,3,0,0.0,2450.0,0,0,0,other,False,False,False
BUR-FAR,4,14,16.0,302.03967853576427,0,0,0,0,0,0,0.013888888888888888,1426.0,0,0,0,other,False,False,False
BUR-FAT,2,1,1.0,391.5,0,0,0,0,0,0,0.0,194.0,0,0,0,other,False,False,False
BUR-FCA,4,38,79.75,261.6414816913398,0,0,0,0,4,0,0.0,999.0,0,0,0,other,False,False,False
BUR-FLG,4,10,39.25,155.15435555631453,0,0,0,0,0,0,0.0,386.0,0,0,0,other,False,False,False
BUR-FLL,4,173,208.25,225.2963446507411,0,0,0,4,13,0,0.04515985188116227,2340.0,0,0,0,other,True,False,False
BUR-FMN,4,1,4.25,339.1249984741211,0,0,0,0,0,0,0.0,597.0,0,0,0,other,False,False,False
BUR-FNT,1,8,8.0,223.25,0,0,0,0,0,0,0.0,1952.0,0,0,0,other,False,False,False
BUR-FSD,4,51,53.25,252.05526202590661,0,0,0,1,0,0,0.0,1327.0,0,0,0,other,False,False,False
BUR-FSM,4,3,18.75,347.2645874023435,0,0,0,0,0,0,0.0,1362.0,0,0,0,other,False,False,False
BUR-FWA,4,2,8.5,271.65428161621077,0,0,0,0,0,0,0.0,1866.0,0,0,0,other,False,False,False
BUR-GCC,2,2,4.5,449.142852783203,0,0,0,0,0,0,0.0,980.0,0,0,0,other,False,False,False
BUR-GCK,3,4,5.333333333333333,374.5833358764648,0,0,0,0,0,0,0.0,1017.0,0,0,0,other,False,False,False
BUR-GEG,4,570,655.25,179.30549791907612,0,0,0,4,50,0,0.0890957532275844,929.0,0,0,0,other,True,False,False
BUR-GGG,4,5,11.0,222.33290158785297,0,0,0,0,0,0,0.0,1370.0,0,0,0,other,False,False,False
BUR-GJT,4,38,43.75,276.7198297463269,0,0,0,0,0,0,0.01756928553267226,643.0,0,0,0,other,False,False,False
BUR-GPT,4,8,15.0,254.71879196166975,0,0,0,0,0,0,0.0,1727.0,0,0,0,other,False,False,False
BUR-GRK,4,3,4.5,179.366668701172,0,0,0,0,0,0,0.0,0.0,0,0,0,other,False,False,False
BUR-GRR,4,3,10.0,361.8345202491397,0,0,0,0,0,0,0.0,1862.0,0,0,0,other,False,False,False
BUR-GSO,4,11,14.75,317.0993755852505,0,0,0,3,0,0,0.0,2163.0,0,0,0,unexposed_legacy,False,False,False
BUR-GSP,4,7,18.75,325.299331665039,0,0,0,0,0,0,0.0,2049.0,0,0,0,other,False,False,False
BUR-GTF,4,16,30.75,244.28543042612608,0,0,0,1,1,0,0.057692307692307696,988.0,0,0,0,other,False,False,False
BUR-GUC,2,2,4.0,256.66666793823254,0,0,0,0,0,0,0.0,703.0,0,0,0,other,False,False,False
BUR-HDN,4,13,18.5,256.9875385000495,0,0,0,1,0,0,0.0,750.0,0,0,0,other,False,False,False
BUR-HLN,4,18,25.25,266.91447930108933,0,0,0,0,0,0,0.041666666666666664,921.0,0,0,0,other,False,False,False
BUR-HNL,4,14,25.25,360.7450393463207,0,0,0,4,0,0,0.0,2562.0,0,0,0,unexposed_legacy,False,False,False
BUR-HON,1,2,2.0,286.0,0,0,0,0,0,0,0.0,1282.0,0,0,0,other,False,False,False
BUR-HOU,4,228,290.0,234.08027750846384,0,0,0,0,0,0,0.26943686546682183,1388.0,0,0,0,other,True,False,False
BUR-HRL,1,1,1.0,239.0,0,0,0,0,0,0,0.0,1352.0,0,0,0,other,False,False,False
BUR-HSV,4,22,30.5,427.1548918735176,0,0,0,4,0,0,0.0,1795.0,0,0,0,unexposed_legacy,False,False,False
BUR-HYS,2,3,4.0,352.1666748046872,0,0,0,0,0,0,0.0,1106.0,0,0,0,other,False,False,False
BUR-IAD,4,245,350.75,211.0712863974315,0,0,0,4,66,0,0.031246654042220753,2277.0,0,0,0,other,True,False,False
BUR-IAH,4,177,235.75,218.34581670580266,0,0,0,4,14,0,0.03141132423340665,1377.0,0,0,0,other,True,False,False
BUR-ICT,4,74,102.25,309.0963162127071,0,0,0,4,0,0,0.01644736842105263,1194.0,0,0,0,unexposed_legacy,False,False,False
BUR-IDA,4,30,43.25,232.2514265689609,0,0,0,0,1,0,0.0732143543612809,728.0,1,0,0,other,False,False,False
BUR-IGM,1,1,1.0,167.0,0,0,0,0,0,0,0.0,262.0,0,0,0,other,False,False,False
BUR-IND,4,163,242.25,250.44274244230542,0,0,0,4,0,0,0.005454545454545455,1804.0,0,0,0,unexposed_legacy,True,False,False
BUR-ISN,1,2,2.0,371.0,0,0,0,0,0,0,0.0,1229.0,0,0,0,other,False,False,False
BUR-ISP,4,80,125.75,200.14206189540027,0,0,0,0,0,0,0.16007518365472911,2497.0,0,0,0,other,False,False,False
BUR-ITO,4,12,21.75,283.7984933853149,0,0,0,0,0,0,0.0,2457.0,0,0,0,other,False,False,False
BUR-JAC,4,33,57.25,265.91197390733413,0,0,0,4,43,0,0.0,769.0,0,0,0,other,False,False,False
BUR-JAN,4,23,45.5,250.25640462917872,0,0,0,0,0,0,0.12340273930075177,1636.0,0,0,0,other,False,False,False
BUR-JAX,4,66,85.75,222.98585336977567,0,0,0,4,0,0,0.007731958762886598,2147.0,0,0,0,unexposed_legacy,False,False,False
BUR-JFK,4,7335,8716.0,236.9569154240428,0,0,0,0,47,0,0.9847482890894693,2463.0,0,0,0,other,True,False,False
BUR-JNU,4,16,31.25,291.5336505694266,0,0,0,4,0,0,0.0,1831.0,0,0,0,unexposed_legacy,False,False,False
BUR-KOA,3,4,8.666666666666666,335.1458333333333,0,0,0,3,0,0,0.0,2513.0,0,0,0,unexposed_legacy,False,False,False
BUR-KTN,4,1,18.5,288.784236907959,0,0,0,4,0,0,0.0,1596.0,0,0,0,unexposed_legacy,False,False,False
BUR-LAR,2,2,2.5,336.66667175292946,0,0,0,0,0,0,0.0,849.0,0,0,0,other,False,False,False
BUR-LAS,4,16646,18391.25,97.30634895533389,0,0,0,0,0,0,0.9997988292746656,223.0,0,0,0,other,True,False,False
BUR-LAW,4,2,8.0,204.95940399169925,0,0,0,0,0,0,0.0,1137.0,0,0,0,other,False,False,False
BUR-LBB,4,63,93.0,224.40161604453476,0,0,0,0,0,0,0.005434782608695652,949.0,0,0,0,other,False,False,False
BUR-LBF,2,2,3.5,309.5,0,0,0,0,0,0,0.0,1077.0,0,0,0,other,False,False,False
BUR-LBL,1,1,1.0,437.0,0,0,0,0,0,0,0.0,996.0,0,0,0,other,False,False,False
BUR-LEX,4,3,9.0,290.15784072875977,0,0,0,0,0,0,0.0,1895.0,0,0,0,other,False,False,False
BUR-LFT,4,1,8.5,274.40769195556624,0,0,0,0,0,0,0.0,1564.0,0,0,0,other,False,False,False
BUR-LGA,4,88,142.25,213.4729823954539,0,0,0,4,1,0,0.0,2457.0,0,0,0,other,False,False,False
BUR-LIH,4,2,6.0,330.7333335876465,0,0,0,3,0,0,0.0,2621.0,0,0,0,unexposed_legacy,False,False,False
BUR-LIT,4,126,176.5,232.3543683791037,0,0,0,0,1,0,0.09883561790343065,1486.0,0,0,0,other,True,False,False
BUR-LMT,4,9,17.25,222.96807752018083,0,0,0,0,0,0,0.0,581.0,0,0,0,other,False,False,False
BUR-LNK,4,16,24.75,249.94832247292993,0,0,0,0,0,0,0.0,1267.0,0,0,0,other,False,False,False
BUR-LRD,4,3,5.0,282.0166670481361,0,0,0,0,0,0,0.0,1210.0,0,0,0,other,False,False,False
BUR-LWS,4,12,17.25,274.7827273206472,0,0,0,0,1,0,0.0,845.0,0,0,0,other,False,False,False
BUR-MAF,4,59,82.25,239.95367143010668,0,0,0,0,0,0,0.11814556331006978,949.0,0,0,0,other,False,False,False
BUR-MCI,4,276,360.25,215.5757432224741,0,0,0,4,8,0,0.1663706162851271,1352.0,0,0,0,other,True,False,False
BUR-MCO,4,369,498.0,225.69290563219465,0,0,0,4,69,0,0.05813975996902826,2213.0,0,0,0,other,True,False,False
BUR-MDT,4,2,5.25,476.8208389282225,0,0,0,0,0,0,0.0,2308.0,0,0,0,other,False,False,False
BUR-MDW,4,254,375.5,224.40431105655406,0,0,0,0,0,0,0.6163159897618805,1739.0,0,0,0,other,True,False,False
BUR-MEM,4,21,25.75,311.33486621750706,0,0,0,4,0,1,0.0429147465437788,1611.0,0,0,0,other,False,False,False
BUR-MFE,3,8,10.666666666666666,271.61111450195295,0,0,0,3,0,0,0.0,1322.0,0,0,0,unexposed_legacy,False,False,False
BUR-MFR,4,60,101.75,204.02749026181854,0,0,0,0,0,0,0.002380952380952381,616.0,0,0,0,other,False,False,False
BUR-MHT,4,51,115.25,223.36534659399246,0,0,0,0,0,0,0.28010672577318385,2574.0,0,0,0,other,False,False,False
BUR-MIA,4,43,57.75,253.34823953313796,0,0,0,4,0,0,0.0,2340.0,0,0,0,unexposed_legacy,False,False,False
BUR-MKE,4,35,48.0,280.95449531186176,0,0,0,4,0,0,0.07142857142857142,1744.0,0,0,0,unexposed_legacy,False,False,False
BUR-MLI,4,23,25.0,225.9639852767822,0,0,0,0,0,0,0.0,1594.0,0,0,0,other,False,False,False
BUR-MLU,3,2,2.6666666666666665,325.8333333333333,0,0,0,0,0,0,0.0,1521.0,0,0,0,other,False,False,False
BUR-MOB,3,7,10.0,355.8836059570313,0,0,0,0,0,0,0.0,1769.0,0,0,0,other,False,False,False
BUR-MOD,3,4,6.333333333333333,131.10000178019217,0,0,0,3,0,0,0.0,278.0,0,0,0,unexposed_legacy,False,False,False
BUR-MRY,4,3,6.0,160.46474366310315,0,0,0,0,0,0,0.0,257.0,0,0,0,other,False,False,False
BUR-MSN,4,10,16.75,338.4852477750917,0,0,0,0,0,0,0.0,1675.0,0,0,0,other,False,False,False
BUR-MSO,4,43,82.0,273.7668830469653,0,0,0,0,2,0,0.00510204081632653,907.0,0,0,0,other,False,False,False
BUR-MSP,4,142,185.5,237.2554618629664,0,0,0,4,9,24,0.04662305880377406,1522.0,0,0,0,other,True,False,False
BUR-MSY,4,196,236.25,233.7257502746187,0,0,0,4,2,0,0.047630140356221616,1667.0,0,0,0,other,True,False,False
BUR-MTJ,4,11,13.75,243.55265140533447,0,0,0,1,1,0,0.0,654.0,0,0,0,other,False,False,False
BUR-OAK,4,22387,24209.75,97.52969015202426,0,0,0,0,0,0,0.9966686931574742,326.0,0,0,0,other,True,False,False
BUR-OGG,4,6,14.0,345.4999103669197,0,0,0,4,0,2,0.0,2492.0,0,0,0,other,False,False,False
BUR-OKC,4,268,365.25,221.07582645796788,0,0,0,4,7,0,0.10048774128333206,1180.0,0,0,0,other,True,False,False
BUR-OMA,4,344,384.5,197.80455098159345,0,0,0,4,11,0,0.1378641156826907,1319.0,0,0,0,other,True,False,False
BUR-ORD,4,293,373.0,213.37093422281384,0,0,0,4,35,0,0.03452137950106036,1733.0,0,0,0,other,True,False,False
BUR-ORF,4,47,83.0,234.60871362673453,0,0,0,4,1,0,0.0,2361.0,0,0,0,other,False,False,False
BUR-OTH,4,15,36.25,205.23126814469038,0,0,0,0,0,0,0.0,712.0,0,0,0,other,False,False,False
BUR-PBI,4,47,56.75,220.728310823913,0,0,0,4,0,0,0.0,2327.0,0,0,0,unexposed_legacy,False,False,False
BUR-PDT,3,2,4.0,182.17460632324233,0,0,0,0,0,0,0.0,796.0,0,0,0,other,False,False,False
BUR-PDX,4,3021,3783.5,164.595317204198,0,0,0,2,23,0,0.7962967303240855,819.0,0,0,0,other,True,False,False
BUR-PGA,1,3,3.0,233.33332824707,0,0,0,0,0,0,0.0,432.0,0,0,0,other,False,False,False
BUR-PHL,4,205,343.0,232.6131269515722,0,0,0,4,42,0,0.017735956414378928,2390.0,0,0,0,other,True,False,False
BUR-PHX,4,12104,12902.5,96.05968800035345,0,0,0,4,0,0,0.9885292237071723,369.0,0,0,0,unexposed_legacy,True,False,False
BUR-PIA,3,6,9.0,216.15873379177512,0,0,0,0,0,0,0.0,1629.0,0,0,0,other,False,False,False
BUR-PIH,3,2,4.0,296.88889058431,0,0,0,0,0,0,0.0,678.0,0,0,0,other,False,False,False
BUR-PIT,4,165,257.0,227.47658043760674,0,0,0,3,7,0,0.05502234218449421,2124.0,0,0,0,other,True,False,False
BUR-PNS,4,34,37.75,229.2347106933595,0,0,0,0,0,0,0.0,1833.0,0,0,0,other,False,False,False
BUR-PRC,1,12,12.0,149.75,0,0,0,0,0,0,0.0,340.0,0,0,0,other,False,False,False
BUR-PSC,4,54,70.25,236.78281045399288,0,0,0,0,3,0,0.007462686567164179,836.0,0,0,0,other,False,False,False
BUR-PUW,4,4,9.0,247.76071548461925,0,0,0,0,0,0,0.0,870.0,0,0,0,other,False,False,False
BUR-PVD,4,103,160.25,233.28156468527777,0,0,0,0,0,0,0.05543308809446473,2580.0,0,0,0,other,True,False,False
BUR-PWM,4,67,96.75,245.1603926413815,0,0,0,0,0,0,0.007566173295480647,2629.0,0,0,0,other,False,False,False
BUR-RAP,4,8,36.25,302.66507987665,0,0,0,0,0,0,0.0,1064.0,0,0,0,other,False,False,False
BUR-RDD,4,8,22.0,276.65211623924364,0,0,0,0,0,0,0.010869565217391304,487.0,0,0,0,other,False,False,False
BUR-RDM,4,72,82.25,205.13753949425958,0,0,0,1,2,0,0.0,711.0,0,0,0,other,False,False,False
BUR-RDU,4,264,374.75,218.6404937482685,0,0,0,4,44,0,0.05449624844786135,2230.0,0,0,0,other,True,False,False
BUR-RFD,4,8,12.5,169.76988665262866,0,0,0,0,0,0,0.0,1675.0,0,0,0,other,False,False,False
BUR-RIC,4,85,147.0,203.0388683195954,0,0,0,4,0,0,0.0,2294.0,0,0,0,unexposed_legacy,False,False,False
BUR-RIW,2,2,3.0,438.25000381469715,0,0,0,0,0,0,0.0,813.0,0,0,0,other,False,False,False
BUR-RNO,4,1433,1650.0,121.84759144130045,0,0,0,0,0,0,0.5788291389204943,375.0,0,0,0,other,True,False,False
BUR-ROC,4,65,85.75,237.10597364948862,0,0,0,0,0,0,0.002066115702479339,2259.0,0,0,0,other,False,False,False
BUR-ROW,1,2,2.0,218.0,0,0,0,0,0,0,0.0,797.0,0,0,0,other,False,False,False
BUR-RSW,4,44,52.25,229.45974909783206,0,0,0,4,0,0,0.0,2236.0,0,0,0,unexposed_legacy,False,False,False
BUR-SAF,2,1,1.5,350.5,0,0,0,0,0,0,0.0,703.0,0,0,0,other,False,False,False
BUR-SAT,4,328,417.25,220.37821762642545,0,0,0,4,3,0,0.010391622266274717,1210.0,0,0,0,other,True,False,False
BUR-SAV,4,8,12.5,327.091667175293,0,0,0,0,0,0,0.0,2145.0,0,0,0,other,False,False,False
BUR-SDF,4,114,166.25,237.5203364571999,0,0,0,4,0,0,0.0,1832.0,0,0,0,unexposed_legacy,True,False,False
BUR-SEA,4,5539,6646.25,171.4844861356664,0,0,0,4,51,0,0.8609975609788807,939.0,0,0,0,other,True,False,False
BUR-SFO,4,3232,3339.25,167.66620778321345,0,0,0,4,0,0,0.9965303887836641,326.0,0,0,0,unexposed_legacy,True,False,False
BUR-SGF,4,36,50.75,336.6776626207675,0,0,0,0,0,0,0.0,1414.0,0,0,0,other,False,False,False
BUR-SGU,1,1,1.0,351.0,0,0,0,0,0,0,0.0,334.0,0,0,0,other,False,False,False
BUR-SHR,4,2,4.5,347.8124980926514,0,0,0,0,0,0,0.0,949.0,0,0,0,other,False,False,False
BUR-SHV,4,34,37.0,366.46613589766775,0,0,0,0,0,0,0.0,1420.0,0,0,0,other,False,False,False
BUR-SIT,3,2,40.0,321.32043457031267,0,0,0,3,0,0,0.0,1771.0,0,0,0,unexposed_legacy,False,False,False
BUR-SJC,4,11334,12295.75,100.56005928981355,0,0,0,0,0,0,0.9988438212849657,296.0,0,0,0,other,True,False,False
BUR-SJT,4,7,8.5,268.21672058105474,0,0,0,0,0,0,0.0,1056.0,0,0,0,other,False,False,False
BUR-SJU,4,4,5.75,173.5555572509765,0,0,0,4,0,0,0.0,0.0,0,0,0,unexposed_legacy,False,False,False
BUR-SLC,4,1792,2094.75,144.60408207830488,0,0,0,0,30,0,0.699835509960948,575.0,12,0,0,other,True,False,False
BUR-SLE,3,4,5.666666666666667,190.383331298828,0,0,0,0,0,0,0.0,781.0,0,0,0,other,False,False,False
BUR-SMF,4,13744,14703.75,95.04257386542417,0,0,0,0,0,0,0.9921918742590963,359.0,0,0,0,other,True,False,False
BUR-SPS,4,2,7.25,181.60769271850575,0,0,0,0,0,0,0.0,1136.0,0,0,0,other,False,False,False
BUR-SRQ,3,1,1.3333333333333333,222.66666666666666,0,0,0,0,0,0,0.0,2168.0,0,0,0,other,False,False,False
BUR-STL,4,320,412.0,218.8872791173597,0,0,0,4,9,0,0.032718627558109684,1582.0,0,0,0,other,True,False,False
BUR-SUN,3,7,9.333333333333334,277.55931091308634,0,0,0,0,0,0,0.0,679.0,0,0,0,other,False,False,False
BUR-SYR,4,71,97.25,241.7173566186435,0,0,0,0,0,0,0.0035211267605633804,2338.0,0,0,0,other,False,False,False
BUR-TEX,4,1,6.25,325.24107197352816,0,0,0,0,0,0,0.0,643.0,0,0,0,other,False,False,False
BUR-TPA,4,239,302.75,229.0378108578741,0,0,0,4,31,0,0.00974855675017213,2154.0,0,0,0,other,True,False,False
BUR-TUL,4,241,341.25,229.00944786295585,0,0,0,4,2,0,0.01807588075880759,1275.0,0,0,0,other,True,False,False
BUR-TUS,4,334,405.0,132.99547882562283,0,0,0,0,0,0,0.012128688842450521,452.0,0,0,0,other,True,False,False
BUR-TWF,3,4,5.333333333333333,258.5,0,0,0,0,0,0,0.0,610.0,0,0,0,other,False,False,False
BUR-TXK,4,1,4.5,367.64286041259777,0,0,0,0,0,0,0.0,1398.0,0,0,0,other,False,False,False
BUR-TYR,4,2,15.0,208.3902658735002,0,0,0,0,0,0,0.0,1331.0,0,0,0,other,False,False,False
BUR-TYS,4,19,24.25,321.751644665496,0,0,0,1,0,0,0.0,1941.0,0,0,0,other,False,False,False
BUR-VPS,4,19,28.5,255.57829666137673,0,0,0,0,0,0,0.0,1855.0,0,0,0,other,False,False,False
BUR-XNA,4,16,22.5,303.19169768985944,0,0,0,4,0,0,0.0,1363.0,0,0,0,unexposed_legacy,False,False,False
BUR-YAK,1,2,2.0,334.0,0,0,0,1,0,0,0.0,2000.0,0,0,0,other,False,False,False
BUR-YKM,4,24,33.25,237.81167276242746,0,0,0,0,0,0,0.010416666666666666,863.0,0,0,0,other,False,False,False
BUR-YUM,4,3,5.5,159.130948657081,0,0,0,0,0,0,0.0,242.0,0,0,0,other,False,False,False
BWI-BZN,4,136,193.0,307.26117680561646,0,4,0,0,56,398,0.0,1803.0,0,0,0,other,True,False,False
BWI-CAE,4,196,223.25,304.2619945554339,4,0,0,0,141,3,0.0,438.0,0,0,0,other,True,False,False
BWI-CAK,4,30,33.25,153.69657788877896,0,0,0,0,3,87,0.0,280.0,0,0,0,other,False,False,False
BWI-CDR,1,2,2.0,267.0,0,0,0,0,0,0,0.0,1397.0,0,0,0,other,False,False,False
BWI-CEC,3,2,3.0,355.26666666666665,0,0,0,1,0,0,0.0,2478.0,0,0,0,other,False,False,False
BWI-CEZ,3,1,2.3333333333333335,566.8333333333334,0,0,0,0,0,0,0.0,1732.0,0,0,0,other,False,False,False
BWI-CGI,1,1,1.0,229.0,0,0,0,0,0,0,0.0,714.0,0,0,0,other,False,False,False
BWI-CHA,4,106,158.75,224.29919181304695,0,0,0,0,170,17,0.0,551.0,0,0,0,other,True,False,False
BWI-CHS,4,460,911.75,176.1998827958377,4,0,0,4,1103,1,0.0095154568476128,473.0,9,0,0,other,True,False,False
BWI-CIC,4,12,15.5,181.85497063856877,0,0,0,4,0,0,0.0,2387.0,0,0,0,unexposed_legacy,False,False,False
BWI-CID,4,276,327.0,188.87210314078328,0,0,0,0,83,306,0.0,811.0,0,0,0,other,True,False,False
BWI-CIU,4,2,8.5,218.27321243286124,0,0,0,0,0,34,0.0,629.0,0,0,0,other,False,False,False
BWI-CLD,4,14,22.0,208.24751837291396,0,0,0,4,0,0,0.0,2287.0,0,0,0,unexposed_legacy,False,False,False
BWI-CLE,4,5161,5873.0,95.6830742610721,0,0,0,4,7,16,0.9851803214423788,314.0,0,0,0,other,True,False,False
BWI-CLL,4,63,71.5,212.6958270667359,0,0,0,0,0,0,0.0,1262.0,0,0,0,other,False,False,False
BWI-CLT,4,5995,6662.75,123.2147394679127,0,0,0,4,208,0,0.9743186807273758,361.0,0,0,0,other,True,False,False
BWI-CMH,4,4177,5363.0,96.52897907133085,0,0,0,0,85,263,0.9599024429345152,336.0,0,0,0,other,True,False,False
BWI-CMI,4,62,73.0,201.5684058490338,0,0,0,0,0,70,0.0,621.0,0,0,0,other,False,False,False
BWI-CMX,4,16,20.25,201.30331276075646,0,0,0,0,0,81,0.0,812.0,0,0,0,other,False,False,False
BWI-COD,4,6,12.5,272.0806100698618,0,0,0,0,7,0,0.0,1696.0,0,0,0,other,False,False,False
BWI-COS,4,661,907.0,194.15912935390702,3,4,3,4,537,638,0.008688485540556267,1502.0,0,22,0,overlap,True,False,False
BWI-CPR,4,13,22.25,337.38745122556327,0,0,0,0,0,28,0.0,1567.0,0,0,0,other,False,False,False
BWI-CRP,4,240,311.25,225.34135183150005,0,0,0,0,84,0,0.016895498991493466,1432.0,0,0,0,other,True,False,False
BWI-CRW,4,80,109.25,155.68011300341507,0,0,0,0,33,0,0.0,271.0,0,0,0,other,False,False,False
BWI-CSG,4,47,70.0,333.8088163744653,0,0,0,0,277,0,0.0,653.0,0,0,0,other,False,False,False
BWI-CVG,4,451,642.75,297.37528082651573,4,0,0,0,524,45,0.87221875744089,429.0,487,0,0,other,True,False,False
BWI-CVN,1,1,1.0,752.0,0,0,0,0,0,0,0.0,1494.0,0,0,0,other,False,False,False
BWI-CWA,4,60,89.0,184.1328770691772,0,0,0,0,0,253,0.0,771.0,0,0,0,other,False,False,False
BWI-CYS,4,9,13.75,334.60048660577513,0,0,0,0,0,0,0.0,1488.0,0,0,0,other,False,False,False
BWI-DAB,4,340,580.0,128.87416556999693,4,0,0,0,590,0,0.4395240589419027,735.0,0,0,0,other,True,False,False
BWI-DAL,4,717,847.5,166.0831598681992,0,0,0,0,0,0,0.4505821865647498,1208.0,0,0,0,other,True,False,False
BWI-DAY,4,2366,2893.25,91.27315813182813,0,0,0,0,40,94,0.9387136636987079,406.0,0,0,0,other,True,False,False
BWI-DBQ,4,13,22.25,182.67435722351044,0,0,0,0,0,0,0.0,768.0,0,0,0,other,False,False,False
BWI-DEC,1,9,9.0,152.22221883138002,0,0,0,0,0,0,0.0,652.0,0,0,0,other,False,False,False
BWI-DEN,4,8452,9289.25,169.00139860251625,0,0,0,4,763,650,0.8373166528006672,1501.0,10,51,0,other,True,False,False
BWI-DFW,4,7807,9034.75,153.01147953210847,0,0,0,4,530,205,0.8791655648141944,1216.0,42,8,0,other,True,False,False
BWI-DHN,4,27,36.75,434.812858581543,0,0,0,0,147,0,0.0,735.0,0,0,0,other,False,False,False
BWI-DIK,2,4,4.0,260.75,0,0,0,0,0,0,0.0,1415.0,0,0,0,other,False,False,False
BWI-DLH,4,38,78.75,213.78067456805869,0,4,0,0,0,306,0.0020833333333333333,945.0,0,1,0,other,False,False,False
BWI-DRO,4,19,44.25,274.77418989765164,0,0,0,0,30,0,0.0,1688.0,0,0,0,other,False,False,False
BWI-DRT,4,2,7.5,237.99347686767575,0,0,0,0,0,0,0.0,1541.0,0,0,0,other,False,False,False
BWI-DSM,4,327,481.75,199.82861865158935,0,2,0,4,113,647,0.004079292267365662,909.0,0,0,0,other,True,False,False
BWI-DTW,4,8766,10088.25,85.23580094920149,0,4,0,0,17,22008,0.977008776327551,409.0,0,21519,0,other,True,False,False
BWI-DUJ,1,2,2.0,176.0,0,0,0,0,0,0,0.0,182.0,0,0,0,other,False,False,False
BWI-DVL,2,2,2.0,470.5,0,0,0,0,0,4,0.0,1267.0,0,0,0,other,False,False,False
BWI-EAR,3,2,2.0,272.3333333333333,0,0,0,0,0,0,0.0,1186.0,0,0,0,other,False,False,False
BWI-EAT,1,1,1.0,478.0,0,0,0,0,0,0,0.0,2234.0,0,0,0,other,False,False,False
BWI-EAU,4,3,10.75,212.43983430128836,0,0,0,0,0,43,0.0,855.0,0,0,0,other,False,False,False
BWI-EGE,4,26,51.0,294.39352286745833,0,1,0,4,3,11,0.0,1609.0,0,0,0,other,False,False,False
BWI-EKO,2,2,2.0,430.0,0,0,0,0,2,2,0.0,2059.0,0,0,0,other,False,False,False
BWI-ELM,4,7,26.25,179.21764168246037,0,0,0,0,0,0,0.0,207.0,0,0,0,other,False,False,False
BWI-ELP,4,700,820.5,218.07125841084635,1,0,0,4,148,0,0.4544240560108845,1742.0,0,0,0,other,True,False,False
BWI-ERI,4,70,80.25,129.26780627529592,0,0,0,0,0,125,0.0,273.0,0,0,0,other,False,False,False
BWI-ESC,2,1,4.0,206.35713958740251,0,0,0,0,0,0,0.0,697.0,0,0,0,other,False,False,False
BWI-EUG,4,64,96.25,269.7934302900487,0,0,0,0,55,0,0.0,2398.0,0,0,0,other,False,False,False
BWI-EVV,4,150,188.25,162.50158432488604,0,0,0,0,163,395,0.0,592.0,0,0,0,other,True,False,False
BWI-EWN,4,39,49.5,183.37904408367888,0,0,0,0,0,0,0.0,284.0,0,0,0,other,False,False,False
BWI-EWR,3,1,72.0,261.43606058756535,0,0,0,2,0,0,1.0,169.0,0,0,0,other,False,False,False
BWI-EYW,4,133,209.5,246.4449265558312,0,0,0,0,154,0,0.0,1054.0,0,0,0,other,True,False,False
BWI-FAI,4,3,53.0,657.3970562990974,2,2,2,0,13,186,0.0,3273.0,0,0,0,other,False,False,False
BWI-FAR,4,61,96.0,318.1227082554979,0,4,0,0,0,293,0.0228125,1146.0,0,10,0,other,False,False,False
BWI-FAT,4,155,191.5,288.891577463634,0,0,0,4,34,0,0.0,2331.0,0,0,0,other,True,False,False
BWI-FAY,4,91,111.5,265.6152460975145,0,0,0,0,0,0,0.0,314.0,0,0,0,other,False,False,False
BWI-FCA,4,28,56.0,305.60059573965725,1,3,1,0,38,94,0.05357142857142857,1959.0,0,6,0,other,False,False,False
BWI-FHU,1,1,1.0,257.0,0,0,0,0,0,1,0.0,1958.0,0,0,0,other,False,False,False
BWI-FLG,4,19,21.25,284.3684139925677,0,0,0,0,0,0,0.0,1938.0,0,0,0,other,False,False,False
BWI-FLL,4,9836,10938.5,119.7664151978867,0,0,0,0,881,46,0.898759850586047,929.0,4,0,0,other,True,False,False
BWI-FLO,4,19,30.75,197.07390502303926,0,0,0,0,16,0,0.0,384.0,0,0,0,other,False,False,False
BWI-FMN,4,2,4.0,338.86667022705063,0,0,0,0,0,0,0.0,1721.0,0,0,0,other,False,False,False
BWI-FNT,4,67,85.75,152.5544206233052,0,4,0,0,0,317,0.0,452.0,0,0,0,other,False,False,False
BWI-FOD,4,2,6.5,218.6666679382325,0,0,0,0,0,26,0.0,944.0,0,0,0,other,False,False,False
BWI-FSD,4,80,156.0,232.39169595573935,0,4,0,0,34,299,0.01875,1083.0,0,6,0,other,False,False,False
BWI-FSM,4,53,75.5,194.23477621403592,0,0,0,0,80,42,0.0,1008.0,0,0,0,other,False,False,False
BWI-FWA,4,137,152.0,258.8980706841568,0,0,0,0,44,259,0.0,468.0,0,0,0,other,True,False,False
